FIPS,name,trump,sanders,clinton,walker,carson,cruz,bush,other
17193,"White County, Illinois",17.19407858,18.26140049,19.3525098,11.624361,0,0,0.880036286,32.68761385
17195,"Whiteside County, Illinois",23.50713196,5.79481448,7.907564722,7.784485677,1.207142921,0.921503015,1.400463436,51.47689379
17197,"Will County, Illinois",59.66150852,10.66579089,10.99901796,4.812442635,1.644029583,1.194209142,2.64818817,8.374813093
17199,"Williamson County, Illinois",45.20430039,10.35357678,6.459889785,0.65799081,0.890476255,1.073856518,18.40100311,16.95890636
17201,"Winnebago County, Illinois",42.19440353,16.62202568,6.630656042,9.035682599,0.424274002,6.515665454,2.777884718,15.79940797
17203,"Woodford County, Illinois",21.701183,19.67473326,32.8036372,4.864534435,3.306604876,2.689924126,0.687756888,14.27162621
18001,"Adams County, Indiana",55.24718823,10.84123399,14.81932492,0.486189744,0.145571935,0,2.922490943,15.53800024
18003,"Allen County, Indiana",46.18696565,22.33479319,7.60967908,2.607726327,0.881244196,3.037274375,1.971142164,15.37117502
18005,"Bartholomew County, Indiana",49.39472202,14.68032745,4.346936811,0.956569997,0.595551645,1.149464022,1.833446043,27.04298201
18007,"Benton County, Indiana",86.3200297,0,0,6.549663087,0,0,0,7.130307211
18009,"Blackford County, Indiana",47.13901293,25.07107181,0,6.511929095,0,0,0,21.27798617
18011,"Boone County, Indiana",61.44551786,5.866107823,12.84438821,2.317655006,0.980373361,1.384340867,2.09547318,13.0661437
18013,"Brown County, Indiana",37.00138593,37.09729237,4.743179865,0,21.15814183,0,0,0
18015,"Carroll County, Indiana",55.09928138,3.044545555,8.253906904,3.004530978,7.377549699,0,15.30236822,7.917817263
18017,"Cass County, Indiana",40.43501041,17.6537541,10.96791282,6.071464973,1.065084865,4.314969867,1.365291798,18.12651116
18019,"Clark County, Indiana",62.45265965,9.006258404,12.295148,5.656759821,1.491469309,1.018469149,2.251368272,5.827867391
18021,"Clay County, Indiana",43.39433227,14.41493007,10.20986871,4.142930369,6.106388336,0.733021218,1.525176661,19.47335236
18023,"Clinton County, Indiana",49.04944738,23.07060786,16.20911029,1.779592014,0,0,3.214759936,6.676482524
18025,"Crawford County, Indiana",51.14230261,9.576507889,13.33344515,0,0,0,0,25.94774436
18027,"Daviess County, Indiana",49.31448237,6.889847151,8.498647328,6.04775672,0.471184283,2.47902159,6.023012398,20.27604816
18029,"Dearborn County, Indiana",68.25291916,9.467324155,4.015276474,3.911378239,4.393838811,0,1.281360842,8.677902316
18031,"Decatur County, Indiana",32.50597016,19.92586134,4.577681712,0.768452926,0.06247185,6.904497836,7.995114624,27.25994955
18033,"De Kalb County, Indiana",57.5581394,8.935897966,7.907343728,0.375720874,19.08446968,3.19796966,0.560490862,2.379967829
18035,"Delaware County, Indiana",26.43284793,26.79759099,14.27527665,7.043453609,0.446542733,1.080052419,0.474890007,23.44934566
18037,"Dubois County, Indiana",83.18663231,5.515276879,3.994930851,1.12403822,0.857948275,0.264318425,1.846278142,3.210576902
18039,"Elkhart County, Indiana",53.87627381,10.29228594,16.64175766,1.032829447,1.193597284,0.588699272,3.154023575,13.220533
18041,"Fayette County, Indiana",60.11219588,16.08997505,9.948187776,7.064736836,2.040033907,0.547494766,1.689128435,2.50824735
18043,"Floyd County, Indiana",41.47910226,14.69603103,24.34904642,1.185286503,1.130613576,3.651163866,1.329560014,12.17919633
18045,"Fountain County, Indiana",78.54645597,0,12.80789875,1.070241129,0,0.930993121,5.537009557,1.107401465
18047,"Franklin County, Indiana",65.53048224,0,26.18010367,8.289414095,0,0,0,0
18049,"Fulton County, Indiana",44.75320394,34.05835583,0.855966766,2.884041292,2.713405683,0,4.183164781,10.5518617
18051,"Gibson County, Indiana",80.05936374,0,18.24238588,1.698250381,0,0,0,0
18053,"Grant County, Indiana",57.25122354,9.214709324,4.526792468,1.324710682,6.391385104,0.578089197,0.318593517,20.39449617
18055,"Greene County, Indiana",30.82999745,23.21015298,0.901427905,0,0,22.75212212,12.06904902,10.23725053
18057,"Hamilton County, Indiana",45.67510248,10.46416198,13.27042916,8.995355351,0.998343826,2.885437222,4.58294535,13.12822462
18059,"Hancock County, Indiana",54.3149323,21.08315343,6.103393083,4.060187282,1.483204558,4.676446374,1.097858918,7.180824062
18061,"Harrison County, Indiana",81.98073495,8.753406902,5.008010943,1.071351432,1.911621731,0,0.354662514,0.920211527
18063,"Hendricks County, Indiana",64.68448833,10.53818847,7.350235534,1.762240834,3.163164644,4.909238805,1.860410954,5.732032436
18065,"Henry County, Indiana",31.7648349,21.02274604,13.61580995,4.86963855,0.876314607,4.51746142,1.17704958,22.15614495
18067,"Howard County, Indiana",50.27052223,4.05329528,6.504280786,1.629483778,0.542294191,0.566798172,0.25931052,36.17401504
18069,"Huntington County, Indiana",43.0416485,22.51014291,12.87954382,1.142633347,3.129851329,0.277775418,13.58513115,3.433273528
18071,"Jackson County, Indiana",63.67510656,10.36448805,1.320564747,0.474772752,0,1.115481556,8.419688541,14.6298978
18073,"Jasper County, Indiana",53.81836019,11.23659225,5.321420861,4.626559668,0,0,7.87312297,17.12394406
18075,"Jay County, Indiana",15.29590057,62.07698114,6.453547428,0,7.887038128,2.430306343,0,5.856226394
18077,"Jefferson County, Indiana",26.6444027,14.77405338,16.12196865,1.272348595,1.113293857,16.87688082,0.542757161,22.65429484
18079,"Jennings County, Indiana",53.61614617,11.4896321,17.14524891,6.020360478,0,0.586559198,2.70178418,8.440268959
18081,"Johnson County, Indiana",50.07684361,15.37444019,13.87230659,2.550763106,1.255967849,1.666627649,0.822395987,14.38065501
18083,"Knox County, Indiana",81.43894216,5.527562751,3.804069737,1.702987089,1.078536805,1.121320499,0.688275533,4.638305425
18085,"Kosciusko County, Indiana",50.60090575,11.79552587,7.756783626,9.658034978,2.448158904,2.521160607,6.409251837,8.810178425
18087,"Lagrange County, Indiana",51.40318059,13.7028655,7.896549056,1.46408386,11.56878829,3.084462589,3.735099432,7.144970685
18089,"Lake County, Indiana",67.07371285,8.928107177,6.089843361,2.316520462,1.762374373,1.970426661,3.690893067,8.168122046
18091,"La Porte County, Indiana",62.83962238,10.37351707,14.84111087,3.05674719,0.422646751,0.271152446,0.947540683,7.247662619
18093,"Lawrence County, Indiana",32.52526904,14.60762504,40.68874635,0.178454103,0.800797103,3.829362784,1.287431825,6.082313759
18095,"Madison County, Indiana",52.76098171,13.52530415,11.96666486,1.156424335,0.304794372,0.797270908,3.917808299,15.57075136
18097,"Marion County, Indiana",56.67606534,14.92330059,5.628051337,1.205954604,4.584681115,1.432537858,4.104272165,11.445137
18099,"Marshall County, Indiana",57.92735171,3.133000133,19.10347835,2.671286015,1.957770711,0.907512353,0.706218222,13.5933825
18101,"Martin County, Indiana",56.31859143,21.33798199,10.35766978,0,0,0,1.997626133,9.988130663
18103,"Miami County, Indiana",91.22864676,0,0,4.426591673,0,0,4.344761564,0
18105,"Monroe County, Indiana",38.51472356,23.10945784,11.37352903,3.967311228,1.767272425,4.038067906,3.28604263,13.94359538
18107,"Montgomery County, Indiana",51.81825268,22.18657678,6.016356056,3.72118856,4.451428999,2.072999499,2.570849364,7.162348065
18109,"Morgan County, Indiana",57.32664567,14.58319342,10.10509139,1.863922955,1.114113542,4.346117167,0,10.66091586
18111,"Newton County, Indiana",51.03087848,16.18875979,10.09091635,1.425365966,0.272358417,0.26646219,0.403310462,20.32194835
18113,"Noble County, Indiana",63.0260603,12.51791608,3.353913933,2.317131586,4.508350563,1.658984295,1.073582377,11.54406086
18115,"Ohio County, Indiana",30.99715768,0,69.00284232,0,0,0,0,0
18117,"Orange County, Indiana",63.34015158,11.36585762,2.586476255,0,11.0324694,1.847583876,0,9.82746127
18119,"Owen County, Indiana",26.57173534,19.13792351,4.970659496,0,0,9.428957469,0,39.89072418
18121,"Parke County, Indiana",70.81249321,0,0,0,0,0,0,29.18750679
18125,"Pike County, Indiana",100,0,0,0,0,0,0,0
18127,"Porter County, Indiana",51.05373596,12.20603149,8.063384321,4.881872087,1.025376621,10.39146089,3.508530369,8.869608262
18129,"Posey County, Indiana",59.77875373,10.81171381,6.119811934,1.460858925,0.20556926,1.195515578,14.64931268,5.778464075
18131,"Pulaski County, Indiana",74.62903009,3.269562491,9.683052251,4.888043187,1.482307279,0,0,6.048004706
18133,"Putnam County, Indiana",92.92271729,1.32647348,1.615746183,0.31148481,0.570165804,0.507142723,0.402390506,2.343879208
18135,"Randolph County, Indiana",64.27196572,21.81683985,0.613776383,0.496556908,0,3.551139121,0,9.249722025
18137,"Ripley County, Indiana",52.95516152,6.417618119,7.616985209,0.781151574,17.5204196,1.209111018,2.278821552,11.2207314
18139,"Rush County, Indiana",78.55627752,0,0.605971633,0.530382553,9.609108314,0,0,10.69825998
18141,"St Joseph County, Indiana",47.17371187,17.99856709,9.481312358,2.297173832,2.681722239,3.433640806,1.581813641,15.35205816
18143,"Scott County, Indiana",58.78833833,4.496190775,4.191837876,0,4.427854621,3.97723851,0,24.11853988
18145,"Shelby County, Indiana",62.02051424,10.21366942,5.624917504,0.984659433,0.217056031,0.904751605,1.420479374,18.6139524
18147,"Spencer County, Indiana",54.42647456,2.539067766,17.58331122,4.554311334,0,0.191061027,7.933071149,12.77270294
18149,"Starke County, Indiana",46.59621052,5.280226106,5.651221608,0.931023451,2.67003467,7.95473658,0.05735813,30.85918894
18151,"Steuben County, Indiana",47.12824995,3.1411654,11.79759463,0.517269804,0.150391486,33.58103862,0.651597779,3.032692336
18153,"Sullivan County, Indiana",18.12099904,19.16739471,41.29445309,0,0,0,9.377864227,12.03928895
18155,"Switzerland County, Indiana",100,0,0,0,0,0,0,0
18157,"Tippecanoe County, Indiana",61.26523662,13.8178081,3.445859418,1.420537206,0.324648985,0.423573183,1.455869835,17.84646665
18159,"Tipton County, Indiana",32.93895289,7.063911676,39.49243943,0,0,3.752247543,10.94888827,5.803560201
18161,"Union County, Indiana",58.19113431,0,0,7.152697633,19.25508385,15.4010842,0,0
18163,"Vanderburgh County, Indiana",94.93325739,2.014150749,0.519547436,0.160943277,0.126973402,0.357027145,0.318454492,1.569646113
18165,"Vermillion County, Indiana",29.77471064,8.015613994,2.669418651,0.60646914,0.612405751,25.47433019,30.06652572,2.780525912
18167,"Vigo County, Indiana",65.51502542,6.117577253,4.03408553,1.104982437,15.64541728,1.1849324,1.898599813,4.499379871
18169,"Wabash County, Indiana",49.07432369,9.777066132,3.641792929,0.574255328,0.355575855,0.964076789,2.375156443,33.23775283
18171,"Warren County, Indiana",0,0,0,15.81185926,0,0,20.94070371,63.24743703
18173,"Warrick County, Indiana",46.59471591,15.45289984,15.51991377,1.21478207,0.833206307,2.205098731,1.953121142,16.22626224
18175,"Washington County, Indiana",40.16204695,14.77141613,9.229947824,1.124928002,13.51450274,3.569073095,1.073676949,16.55440831
18177,"Wayne County, Indiana",30.60642911,20.04450682,19.8834623,0.094046822,1.466182052,1.106148641,2.363085259,24.436139
18179,"Wells County, Indiana",68.72541536,8.253482073,4.269477383,1.411246564,1.092223274,7.075608918,2.74314975,6.42939668
18181,"White County, Indiana",76.75151218,3.934091525,2.53947848,0.532116988,2.380063457,1.471261174,0.490121532,11.90135466
18183,"Whitley County, Indiana",69.7431907,12.05985297,1.667998592,1.716137314,0.170616865,4.187777349,1.030816474,9.423609735
19001,"Adair County, Iowa",22.57660973,27.68907964,9.046841791,0,0,9.1189504,0,31.56851844
19003,"Adams County, Iowa",26.77498273,33.23394559,5.241507986,5.069788718,0,0,0,29.67977497
19005,"Allamakee County, Iowa",26.35051903,25.07999265,3.397307046,0,2.682910112,0,6.934289554,35.5549816
19007,"Appanoose County, Iowa",45.83010176,9.746804606,28.46457712,0.626267068,0.669273722,0.642012522,8.903151573,5.117811629
19009,"Audubon County, Iowa",21.00446981,13.0484846,14.74520735,1.213519575,0,0,0,49.98831866
19011,"Benton County, Iowa",39.59985557,14.10914527,12.55367857,8.095434011,3.7546224,0,0.742837031,21.14442715
19013,"Black Hawk County, Iowa",31.38878309,17.58848177,12.53481919,7.905335984,0.975058316,4.012512045,1.322499211,24.27251039
19015,"Boone County, Iowa",57.67904798,11.71134447,1.077853998,4.337650665,2.25884168,8.062808818,2.531969192,12.3404832
19017,"Bremer County, Iowa",46.44858985,7.029203847,4.313429553,12.95212823,2.527616403,6.762805852,1.81145419,18.15477207
19019,"Buchanan County, Iowa",26.37158117,24.86032523,15.06499165,3.847271376,1.481501484,15.47418829,0,12.9001408
19021,"Buena Vista County, Iowa",62.50256739,13.86545814,3.772004595,0.286740026,0.207846113,3.766926079,7.33931304,8.259144612
19023,"Butler County, Iowa",24.11262053,7.892228688,3.824529837,15.68513629,0,5.513079724,4.593799106,38.37860583
19025,"Calhoun County, Iowa",43.08838909,5.824475286,4.678636052,28.74569427,2.8715581,1.545466215,2.19408522,11.05169577
19027,"Carroll County, Iowa",63.22533796,9.406355242,17.81689861,0.955801438,0.657478772,0.290577559,0.358029487,7.28952093
19029,"Cass County, Iowa",46.25336662,10.74344232,3.144479872,1.980470151,0,15.87560308,1.254399254,20.74823871
19031,"Cedar County, Iowa",19.97507461,21.92717625,3.058152051,1.39335934,2.531987691,7.559094548,5.493047387,38.06210812
19033,"Cerro Gordo County, Iowa",16.28890179,4.824285789,34.68842822,21.80712923,0.680640403,4.936522611,1.866314922,14.90777703
19035,"Cherokee County, Iowa",50.44344681,7.026964804,17.19647376,3.595281163,0,5.751690527,0,15.98614293
19037,"Chickasaw County, Iowa",7.249746819,0.557199155,79.80805304,0,0,0,0.443062435,11.94193855
19039,"Clarke County, Iowa",56.96968234,18.95946655,6.485370402,2.501486645,1.154073195,1.04731719,2.570406212,10.31219746
19041,"Clay County, Iowa",35.77021285,7.69591254,1.164538563,11.64286526,1.167933114,0.870457087,2.213577386,39.4745032
19043,"Clayton County, Iowa",25.70587253,9.372771387,4.225458192,55.71911581,0,2.106501601,1.096628026,1.773652452
19045,"Clinton County, Iowa",47.38139527,20.73170696,4.867085813,6.565137203,0.650503696,1.264762051,1.006538273,17.53287074
19047,"Crawford County, Iowa",58.08114215,14.19743868,2.541544161,1.434465229,1.201607689,0.238586179,1.592331932,20.71288397
19049,"Dallas County, Iowa",42.27226782,4.927071277,5.088592368,31.30603142,0.31783484,2.898412108,0.420553862,12.7692363
19051,"Davis County, Iowa",41.19156332,6.97112426,26.49433052,5.334090434,5.334090434,0,1.152388096,13.52241294
19053,"Decatur County, Iowa",17.87370638,17.28112167,16.74289167,8.265206735,6.987831627,2.825620294,1.704268019,28.3193536
19055,"Delaware County, Iowa",70.26683534,2.774621829,3.273249109,0.326714164,0.765839262,9.802762253,1.146035606,11.64394244
19057,"Des Moines County, Iowa",63.35787362,9.118281897,2.409872236,4.404348261,1.580796178,5.838929024,2.36412735,10.92577144
19059,"Dickinson County, Iowa",30.9850335,32.55067142,5.964831621,2.259019156,6.466252314,0.617412271,4.020313111,17.13646661
19061,"Dubuque County, Iowa",58.42954744,12.90044471,9.39630021,3.710073193,2.073036185,3.3689194,0.835927367,9.285751503
19063,"Emmet County, Iowa",45.59600586,11.77964803,6.085593961,13.79489449,2.057375302,0,1.997499617,18.68898274
19065,"Fayette County, Iowa",53.85313001,7.706404131,1.080730919,9.107975674,3.2092896,0,2.641561864,22.4009078
19067,"Floyd County, Iowa",44.80752909,14.32324392,3.429817131,1.598519231,6.408747896,1.307954732,9.881470708,18.24271729
19069,"Franklin County, Iowa",13.2325183,0.125531247,74.77601808,5.451643896,0,0.521807281,0.489250058,5.40323114
19071,"Fremont County, Iowa",12.38412299,15.47286129,9.836405799,0,0,0,0,62.30660992
19073,"Greene County, Iowa",55.80593952,7.340909603,10.33808944,0.738780994,0,9.663256286,0.775772306,15.33725185
19075,"Grundy County, Iowa",22.08411148,6.711724288,6.98299621,3.680112065,2.39293267,4.470102868,7.67461469,46.00340573
19077,"Guthrie County, Iowa",47.59283484,1.867899938,7.546793614,32.01820213,0,4.517665001,0,6.456604473
19079,"Hamilton County, Iowa",34.68666179,11.71899288,3.556319374,0.800367104,5.00307174,6.055594763,0,38.17899235
19081,"Hancock County, Iowa",50.44195427,8.574463911,6.462002987,18.79374436,1.655093192,2.90236819,1.512878695,9.657494403
19083,"Hardin County, Iowa",58.07979735,9.665621287,7.739105885,0,0,0,2.421865472,22.09361001
19085,"Harrison County, Iowa",13.58141217,4.900200329,8.481836989,1.412953256,1.769502994,0,1.242769356,68.61132491
19087,"Henry County, Iowa",24.43066018,2.571324221,6.686563463,1.227490205,2.326943916,0.521062766,0,62.23595525
19089,"Howard County, Iowa",3.836544215,0.558030678,94.28132819,0.223470407,0,0.236066665,0.16761289,0.696946951
19091,"Humboldt County, Iowa",26.03293172,47.67608824,1.086053599,0,0,0,0,25.20492645
19093,"Ida County, Iowa",5.380684064,33.21249537,3.411972356,0,0,25.15677311,0,32.8380751
19095,"Iowa County, Iowa",49.21644556,11.65771049,8.309127318,3.629952897,0.236131442,11.31937743,2.6450304,12.98622446
19097,"Jackson County, Iowa",63.49957513,4.360657399,7.818983007,6.483043504,0.503082407,2.256615449,2.810732644,12.26731046
19099,"Jasper County, Iowa",15.73095276,22.02543887,4.179846218,0.384382737,3.281243122,10.55584996,2.528451085,41.31383526
19101,"Jefferson County, Iowa",7.107574514,2.233988424,1.554914207,0.300662841,0.069018888,0.224554793,0.396651096,88.11263524
19103,"Johnson County, Iowa",43.31452054,15.40475679,17.85633999,4.407644212,1.087808717,1.918441006,1.189966032,14.82052271
19105,"Jones County, Iowa",40.02102564,14.75911127,13.16439186,6.732800291,0,1.072291041,1.412080093,22.83829981
19107,"Keokuk County, Iowa",72.34149211,17.18945853,0,0,0,0,1.626699924,8.842349432
19109,"Kossuth County, Iowa",52.97992411,26.24970894,1.814910807,3.679109913,0,2.33946623,2.100760464,10.83611953
19111,"Lee County, Iowa",12.76273124,62.3337401,10.93743778,0.932184031,0,1.45662625,1.574222472,10.00305813
19113,"Linn County, Iowa",28.81648325,19.52104966,13.26498893,4.974908071,1.484960416,2.483489248,1.628509413,27.82561102
19115,"Louisa County, Iowa",93.57577008,2.285455979,2.187956773,0.6342729,0,0,0,1.316544265
19117,"Lucas County, Iowa",25.01464744,17.28686302,8.387451838,11.94392792,0,2.769917125,5.116391421,29.48080124
19119,"Lyon County, Iowa",51.54878901,11.13061648,2.562908852,0.191999117,5.144133413,15.22509563,0.626741639,13.56971586
19121,"Madison County, Iowa",46.35676285,12.86005138,30.88459799,0,0,1.609061478,0.777883997,7.51164231
19123,"Mahaska County, Iowa",75.23149389,1.39806834,2.415842608,4.357216509,0.40327425,1.433739686,11.2103596,3.550005114
19125,"Marion County, Iowa",57.24479119,5.208254795,8.009423901,2.396938505,1.876706522,2.210925892,12.59716811,10.45579109
19127,"Marshall County, Iowa",48.12941399,12.45070607,2.923218994,18.31178425,8.128589606,0.484232079,0.363100781,9.208954229
19129,"Mills County, Iowa",46.1047902,18.017446,7.442387939,6.827632262,1.099232598,1.102228653,4.375867179,15.03041517
19131,"Mitchell County, Iowa",47.72875407,26.58315366,3.852549587,7.313310654,2.344736968,0.424156974,2.926506027,8.826832062
19133,"Monona County, Iowa",74.97538713,0,0,0,8.341537624,0,8.341537624,8.341537624
19135,"Monroe County, Iowa",56.48733691,9.667045724,0,0,0,5.413761884,0,28.43185548
19137,"Montgomery County, Iowa",45.18649532,16.32304315,12.12718539,1.143775869,0,6.988256135,6.867441953,11.36380218
19139,"Muscatine County, Iowa",59.17818969,8.086651575,5.072452811,3.484460852,3.46952683,0.385287504,4.27577194,16.0476588
19141,"Obrien County, Iowa",42.4869724,29.07163926,3.794210121,1.902156558,2.544716981,1.704100452,7.329530974,11.16667325
19143,"Osceola County, Iowa",45.59144722,0,0,4.472514283,0,0,17.86679115,32.06924735
19145,"Page County, Iowa",27.23498615,35.24812446,25.96577463,2.016612988,0.734318252,1.333831209,1.312282231,6.154070077
19147,"Palo Alto County, Iowa",56.78718042,17.08734182,7.265753596,0,7.121551722,0,2.306603984,9.431568459
19149,"Plymouth County, Iowa",65.26333652,2.800030602,1.37384158,3.791050345,1.273447469,0.190486166,7.009968656,18.29783866
19151,"Pocahontas County, Iowa",38.37661746,25.02310872,9.886405296,2.863543308,0,0,2.221081637,21.62924358
19153,"Polk County, Iowa",38.86323718,23.93448407,5.296125102,1.690606543,0.656841509,5.746039514,2.649492694,21.1631734
19155,"Pottawattamie County, Iowa",29.6448922,21.65891258,17.81338874,6.777731824,3.576516968,0.161951059,5.116604559,15.25000207
19157,"Poweshiek County, Iowa",56.47309342,12.95503343,7.921392559,1.142623104,1.176637064,1.479905299,0.690995572,18.16031955
19159,"Ringgold County, Iowa",8.430512441,0,0,0,0,42.33386333,0,49.23562423
19161,"Sac County, Iowa",35.5662076,41.78663412,8.228244314,4.140230461,1.453239073,0,0,8.825444432
19163,"Scott County, Iowa",38.4135862,34.05474761,8.952911966,2.974579454,0.290882104,0.635565199,1.374054387,13.30367308
19165,"Shelby County, Iowa",63.05581786,5.348205181,19.19571146,0,1.377585573,0,1.736922834,9.285757084
19167,"Sioux County, Iowa",24.71308921,21.89239071,6.141459805,2.073935559,0.968780849,1.512121311,0.836248002,41.86197455
19169,"Story County, Iowa",38.85850404,24.19359492,7.941712215,6.080060888,2.933922631,2.341613347,2.458330741,15.19226122
19171,"Tama County, Iowa",50.16249803,13.49165834,7.745801235,2.578642897,3.654515571,2.953809215,10.03101532,9.382059393
19173,"Taylor County, Iowa",66.78865767,17.13715569,0,0,0,0,16.07418664,0
19175,"Union County, Iowa",57.81601343,17.44082115,5.138507097,1.15796175,2.188151055,1.075944319,2.455661904,12.72693929
19177,"Van Buren County, Iowa",13.21451175,11.3971071,0,3.579973377,0,14.04427216,0,57.76413561
19179,"Wapello County, Iowa",28.05028968,4.338754845,7.384393957,0.646360539,1.65594995,1.516115508,1.006337961,55.40179756
19181,"Warren County, Iowa",53.86460199,17.29110396,10.04970262,6.952154062,0.389873932,4.171609406,0.9583169,6.322637127
19183,"Washington County, Iowa",40.58720057,28.95582901,4.731675795,2.565284877,4.544612972,6.624360747,1.41635279,10.57468324
19185,"Wayne County, Iowa",67.53379395,0,0,13.76677304,0,0,1.666401636,17.03303138
19187,"Webster County, Iowa",49.02439959,6.781709698,8.835733493,8.412746378,2.913651296,4.521059826,5.654972767,13.85572695
19189,"Winnebago County, Iowa",34.35668893,33.21030088,19.13057304,6.563268919,0,0,0,6.73916823
19191,"Winneshiek County, Iowa",35.90122651,13.49554273,12.66066064,11.05736782,7.742117424,1.836924642,2.058760754,15.24739949
19193,"Woodbury County, Iowa",81.21437329,3.748438244,2.494261613,1.424243949,0.308085461,1.461719076,1.390456659,7.958421711
19195,"Worth County, Iowa",59.61844455,34.71002475,0,2.675564239,0,0,0,2.99596646
19197,"Wright County, Iowa",67.08086821,20.62032487,1.946515129,7.704167631,0,0.673047038,0,1.975077121
20001,"Allen County, Kansas",31.9587986,7.015993014,18.67218573,5.751548447,2.645942967,4.738666804,2.432872508,26.78399193
20003,"Anderson County, Kansas",73.48161482,0,0,0,0,0,0,26.51838518
20005,"Atchison County, Kansas",51.45180618,14.60005742,10.23048677,0.999201,0,2.128851443,2.335096593,18.25450059
20007,"Barber County, Kansas",74.93333901,7.360277291,16.84040643,0,0,0.865977269,0,0
20009,"Barton County, Kansas",35.2090027,4.253593402,2.524014902,10.60772692,1.104062502,2.041716746,6.082642575,38.17724026
20011,"Bourbon County, Kansas",51.78330933,3.640067517,6.288671375,0,3.693630639,10.65368434,0,23.9406368
20013,"Brown County, Kansas",32.33107541,36.32971792,8.257153029,3.006422899,0.877150451,3.481441529,5.760819489,9.956219277
20015,"Butler County, Kansas",38.54057775,15.34514754,14.82101931,0.788449621,15.81901496,3.127422038,2.023765092,9.534603682
20019,"Chautauqua County, Kansas",68.59599152,0,0,0,0,0,0,31.40400848
20021,"Cherokee County, Kansas",63.13887992,9.24459918,4.101944856,8.298081995,0.258225577,3.044041296,1.247660903,10.66656628
20023,"Cheyenne County, Kansas",44.26567539,12.49928552,0,0,15.70293956,0,13.61972559,13.91237394
20027,"Clay County, Kansas",31.36189601,11.59177747,0.122543571,0,0,1.195813978,0.59503016,55.13293881
20029,"Cloud County, Kansas",74.89269035,7.329249121,13.50586469,0,0,0,0,4.272195839
20031,"Coffey County, Kansas",3.978824465,29.69977109,4.400615119,0,35.93835536,0,23.27186529,2.710568668
20033,"Comanche County, Kansas",16.2358897,0,18.75859826,0,0,65.00551204,0,0
20035,"Cowley County, Kansas",50.21232319,10.1045952,4.591242209,2.233375527,17.01379461,0.190942323,7.458523923,8.195203014
20037,"Crawford County, Kansas",24.07296959,29.40270963,4.356985177,0.982562712,1.595100833,28.1290463,0.579490692,10.88113506
20039,"Decatur County, Kansas",100,0,0,0,0,0,0,0
20041,"Dickinson County, Kansas",41.82052935,36.6997956,16.54994551,0.45401027,0,1.092470902,0.911399314,2.471849051
20043,"Doniphan County, Kansas",52.01208689,0,12.17601005,35.81190306,0,0,0,0
20045,"Douglas County, Kansas",34.54324745,34.05828624,4.816070715,14.69022226,0.909901752,1.986740343,1.72138128,7.274149955
20049,"Elk County, Kansas",60.50707585,14.89958782,13.62574851,10.96758782,0,0,0,0
20051,"Ellis County, Kansas",47.13803992,14.54788151,12.68744117,3.439761415,5.053773359,1.58027516,4.111538274,11.44128919
20053,"Ellsworth County, Kansas",85.72140568,0,0,0,7.139297162,0,0,7.139297162
20055,"Finney County, Kansas",68.98212268,5.834985726,7.567723793,2.518916438,0.739268475,2.266723307,3.29035608,8.799903501
20057,"Ford County, Kansas",77.40118408,3.997217175,4.704062565,1.694227212,1.090093605,1.636648064,4.028456312,5.448110983
20059,"Franklin County, Kansas",79.44824892,7.801195834,3.806194185,0.333124145,0,0,5.268114052,3.343122863
20061,"Geary County, Kansas",60.80037101,8.966525201,5.899684314,1.438034535,3.446554899,1.276940184,2.845027392,15.32686246
20063,"Gove County, Kansas",0,0,0,0,100,0,0,0
20067,"Grant County, Kansas",81.28104133,2.629814396,9.76233585,0,0,0,0,6.326808419
20069,"Gray County, Kansas",62.89783046,0,0,0,0,0,14.79717249,22.30499705
20071,"Greeley County, Kansas",90.87191883,0,3.241064281,5.887016884,0,0,0,0
20073,"Greenwood County, Kansas",28.35273314,19.34252559,0,29.7373559,0,0,17.51323218,5.05415319
20075,"Hamilton County, Kansas",100,0,0,0,0,0,0,0
20077,"Harper County, Kansas",27.82818915,12.49962135,15.95757629,0.721952366,4.949285462,6.391260299,6.562151703,25.08996337
20079,"Harvey County, Kansas",51.94212592,4.847009894,17.22590299,1.022845927,0.993388838,0.94675823,3.27984331,19.74212489
20081,"Haskell County, Kansas",88.92332061,0,0,0,0,0,11.07667939,0
20083,"Hodgeman County, Kansas",48.94114961,35.58131738,0,0,0,0,0,15.47753301
20085,"Jackson County, Kansas",75.61225895,20.50855356,0,0.139885145,0.82651037,0,1.411152967,1.501639004
20087,"Jefferson County, Kansas",99.32960604,0,0,0.670393964,0,0,0,0
20089,"Jewell County, Kansas",40.97544819,0,0,0,59.02455181,0,0,0
20091,"Johnson County, Kansas",46.84211387,11.43592779,17.20067518,1.390475822,2.950782501,1.565614921,3.471615225,15.14279469
20093,"Kearny County, Kansas",67.79892636,0,0,0,0,0,0,32.20107364
20095,"Kingman County, Kansas",63.0086027,0,12.85414176,0,0,0,0,24.13725554
20097,"Kiowa County, Kansas",75.63724331,0,24.36275669,0,0,0,0,0
20099,"Labette County, Kansas",78.63078005,3.42232245,6.754000123,0.422872897,1.770663316,0,0,8.99936116
20103,"Leavenworth County, Kansas",56.02919361,13.67191042,7.962273339,2.700900118,2.623163233,4.668785356,2.593171839,9.750602084
20105,"Lincoln County, Kansas",0,0,0,0,0,0,0,100
20107,"Linn County, Kansas",58.40720528,14.54598986,19.23167612,2.31047129,0,0.404164357,0,5.100493093
